1,face_blowing_a_kisskissing_face_with_closed_eyeswinking_facebeaming_face_with_smiling_eyesgrinning_facesmiling_face_with_smiling_ey
2,babi n't hurt ♪
1,graviti caus ... forc
0,fire mean ace fire oncoming_fist
2,wow 's great cool smiling_face_with_sunglass
1,damn bro ion even know fire till know
1,"everybodi ask `` fire '' nobodi ask `` fire '' ( im meme , teach thing n't learnt yet thank )"
1,"hmmm ... ( video lit , mani differ way ... )"
1,video make want touch flame
1,still n't explain fire . said made need make one . ? like know air water n't know fire .
1,alway chalk space magic accept .
1,"describ precursor fire . fire . felt like chemist definit fire physicist . fire mass ? fire solid ? , form matter realli ? plasma ? thing pure physic reaction energi come collis highli energet piec matter ?"
1,voic volum low video : p
1,fire consid plasma ? genuin couriou .
1,"'m pretti sure wrong said bottom part hotter , 's 's burn blue . lower part actual colder top . color lowermost part flame indic temperatur . blue light instead byproduct chemic reaction take place part flame ."
1,"anyon n't alreadi done , 'm gon na : babi n't burn n't burn"
2,interest video . fact flame hollow revel . cool .
0,fire ? sun preserv
1,realli cgi fire intro ? !
1,almost equival wet ?
0,"fire destroy everyth care , given / chanc"
0,see fire
1,’ say album featur
2,"'ve never ask fire click came , thank explan lol ."
1,triangular_flagchequered_flagchequered_flagchequered_flagchequered_flagchequered_flagchequered_flagchequered_flagchequered_flagchequered_flagface_with_steam_from_noseface_with_steam_from_noseface_with_steam_from_nos
1,"babi n't burn , n't burn , ."
1,anyon think vsauc watch guy ?
1,thank explan scienc behind `` flame '' . know .
1,fire wake wonderland see star around head like corona batteri run low
1,"make pun form bond hot . get hot , ; )"
1,titl : fire ? : dashi 's mixtap
0,`` fire ? '' -caveman find fire
1,hot glow black bodi radiat . love call black man even though skin brown ( accord color chart ) . show much power call black peopl realli possess .
1,'s fire ... 's word ? burrrrn ! musical_scor
1,expect intro `` fire '' outro v. got
0,fire ? fire hot .
0,fire fire .
0,state matter fire ?
1,fire combust end stori
0,water fire ! ?
1,final answer question n't know need
1,well uh fire symbol phoenix phoenix symbol hope rebirth
1,know ’ start .
1,fire song bt easi
0,: fire fire !
1,alon still watch video get fire ?
1,electron drop level give light ?
1,light em
1,better school 's explain fire topic
1,fire ? ’ caus babi come ?
2,wow burn stuff
1,"ok , black flame candl beaming_face_with_smiling_ey"
1,n't get 'm proud upside-down_fac
1,amount inform absorb video expect ! great content !
1,case fire pure cheek .... c wot moustach dude martha .
1,yo mama phone number
1,use cg fire open ? ? ?
1,eekejd naniod rjjdj gor stuf ; ; : ' ! £
2,like ask “ life ”
0,fire hot
0,fire someth like fire finish expressionless_fac
1,name background music ?
1,answer : mixtap .
1,thing get say boss 's wife chubbi .
1,recomend everi fuckin time
1,fire ? babi n't burn .
2,channel name `` 's okay smart '' : okay dumb ? crying_fac
1,water fall upsid
0,sooo fire
1,anyon els randomli pop recommend youtub ? algorithm wack
1,............... film theori guy ?
1,"ca n't even hear guy mumbl wtf ? ! ? ! realli bad video ! kid super bore doesnt make sens kid cant follow ! thoughti way better job ! proof free market decid best teach ! guy hire never earn way million subscrib channel like thoughti ! pb come wttf let actual youtub make youtub video didnt explain anyth zoom past import part tri crap youtub video , wttf lazi least edit sound u hear uy mumbl script , need slow , kid ? kid cant pay attent smeon like read script like zombi charisma"
2,first one video watch better need . well done thank : )
1,realli incred amaz ! !
1,flame conduct ’ spark ignit cooktop know stop
1,fact smore fire actual use effect super gay .
1,weight smoke
1,'s start head bopping.getit ?
1,go learn dude n't know roast marshmallow ? ; )
1,think ’ energi sourc idkloudly_crying_fac
1,’ readi get isekaid ( ’ joke ’ start war comment )
1,“ seat even exist ? ”
1,"know fire , one question… start ? ?"
1,pyromaniaci start
2,love bonfir set better bring campfir ... piano guitar ?
1,fire ? mob deep - shook one pt.ii
2,congratul recommend year
1,lol rememb tri light stick blue flame alreadi knew hottest didnt light
1,fuck 's sake final click leav alon youtub ! ! ! ! !
1,flame hollow ! never know . sun ?
1,“ fire ? ” lil na x ’ album : )
1,setihingrinning_fac
1,"like fact everyth world vibrat frequenc constantli , even solid . dude , 're liter vibe"
1,fire hot 's grinning_fac
2,"feel like ’ seen school , recommend yk , ’ complain low key interest"
1,"fire fascin realli think , especi util provid : warmth , light , energi , even weapon . mani use someth seemingli simpl ."
1,yall realli wonder 's fire ?
1,"struggl fire forev face_with_tears_of_joy ’ taken univers level physic chemistri , ’ done stuff , ’ grasp , ’ never explain succinctli . excel teacher , keep extran stuff definit enough fact bridg littl gap . ’ also struggl focu class zone think fire ’ forget , brain gone , ye , ’ notic hollow factor before…but could due exclus mesmer natur fire . think “ thank prometheu ” ’ like look + year old window hous realiz liquid protect . ’ glass , slow slow liquid , ’ realli hard feel secur , fals sens safeti element illus anyhow . someon want hous harm , malfeas lord know ’ gon na . see peopl lean broom shovel ladder outsid home alllll time face_with_tears_of_joy think care call ? nah , still take minut polic show . say person home invad stranger evid stalk year , broke glass door third stori deck right master bedroom . partner away busi , forth juli , ’ fast easi . four dog though , social media ’ someth inform could gotten . anyhow . fascin video : )"
2,fire ? youtub : * n e r e n g * let recommend
1,whole lotta red - playboi carti . . save minut .
1,kany 's new lp . 's fire fire
1,"way fire real marshmallow , went strang ."
1,video recommend time day week congratul hack algorithm still n't care fire
0,mixed-tap fire fire
1,fire energi molecul crack ?
0,fire piss molecul
1,read titl : `` fire ? '' brain : 's water
1,technic realli hot ga need stick surfac special nutrient keep go .
1,’ actual atom look like
1,dark soul lore :
1,".. produc light ? light ? exactli produc light ? yeah , blsck-bodi radiat . .. n't answer . light come ? photon ... suddenli appear ? break dalton 's law matter creat destroy without extern sourc ?"
1,middl child j cole answer question
1,emerson describ fire trap sun energi releas . pretti much sum .
1,pov : got recommend year later
0,fire hot
1,"love motiv behind video educ kid 's sad tell kind 's `` okay smart '' . `` cool smart '' . `` excel smart '' . , `` okay '' . 's disturb . kind languag demonstr rampant anti-intellectu pervad world . 'm talk us . 's everywher . street overshadow achiev . 'm tri find anoth word horrif 's describ . film idiocraci becom documentari year year ."
0,"* read titl * `` fire energi . fire help human , problem human . fire like buddi , fire buddi 's get bigger :"
1,"channel answer question , use ask childhood got scold ... wish youtub channel late 's & earli ... childhood would lot interest .."
1,mum alway told danger thing planet are- fire water .
1,make subtitl indonesian ?
1,uk u r next smart u explain complic mani simpl term .
1,'s fire ? channel ! firefir
1,"'ve notic similar atom smash eat , multipl molecul crush togeth form new nutriti thing .... lol"
0,okay dumb ?
1,video firefirefir
1,"school taught us fire need oxygen surviv , explain fire without oxygen like link ? http : //www.youtube.com/watch ? v=tfdphwlep & t="
2,thank red_heart
1,n't know flame hollow like
1,..... princip daughter fire
0,green devil spiderman face_with_tears_of_joy
1,mayb sheldon 's bonfir fantasy.eyesxd
1,next episod `` water ''
0,everybodi say fire nobodi say fire even fire ?
1,’ water
1,heat element out-gass .... ga emit burn
1,"hey , 's theori , flame theori fire"
1,scienc orgasm watch video question quit beauti explain
1,fire ? girl look f % # k eyessmiling_face_with_halo
1,"post year ago , final everyon recommend"
1,video lit
1,quantum physic mark stephen cousin & adam saunder . one catchi tune .
1,also told chemic reaction full_moon_facefull_moon_facefull_moon_fac
0,fire purifi earth
1,youtub recommend video everi time ... much got irrit watch video
1,"n't fire would none , keep conic ."
0,"god : , die ? : got murder salad , know , one ."
2,thank love
0,* fire fire . *
1,knew except glow carbon flame shape part . mayb knew point well . educ quit time ago alreadi .
1,thank tell anyon goodfirered_heart
2,"awesom , thank share : )"
1,video refus leav recommend
1,faraday inspir
1,babi n't hurt ...
1,one song bluefac fire
1,"’ iron even explan fire , conceptu . make sound mouth call “ word ” name words/sound like heat , bond , vapor , ga etc . still ’ tell us anyth fire truli . say name “ jason ” , jason ? , ’ sound make mouth . ? thought ? , come go ’ come go . feel , sensat percept ? , come go also . bodi ? bodi made fleet sensat percept well ? ? “ know ” concept ? “ know ” thought , “ know ” feel , “ know ” percept ? say “ ” feel , “ ” think , “ ” know , “ ” . “ ” “ know ” phenomena ’ ? mind illus . know phenomena phenomena . give rise phenomena . pure “ know ” ever present , die never born . “ think ” illusion……………… .. “ wake neo ” ."
1,titl make think life
1,physic express exotherm consumpt ...
1,realli fuckin stupid sound effect
2,love ?
1,mmmm chocol chip cooki cooki
1,certainli sex life .
0,fire
1,imagin someon iq watch know fire
1,imagin much scarier fire would n't glow
1,game theori scienc project channel
1,"fire rapid oxid materi exotherm chemic process combust , releas heat , light , variou reaction product ."
1,fire rust ste noth oxyd
1,) ( ( ( ) ’ oooooopiopjجككككةةككحىىكممكةكجمحخننخنىىنتلزدذبيطظwoman_technologistpalestinian_territoriesrainbowman_fairy_medium-light_skin_tonewoman_geni
0,fire fire guy
1,wait tf everyon sudden
1,know mean elder say 've fire !
2,"'ll one better , fire ?"
1,click sinc keep show recommend
2,"matter , ’ escap video recommend"
1,"wroooong ! ! ! ! blue light due chemiluminesc , light result chemic reaction . case chemiluminesc due oxygen react fuel . hotest part flame along outsid flame , unburnt fuel react oxygen ."
0,fire .
0,smart okay mani peopl tri hard dumb ?
1,"like best insight give video flame ever seen , physic teacher still lot learn , thank : )"
1,unlik silli attempt stupidli joke
1,"chemic reaction ... duh , knew even video . call school ..."
1,"fire rapid oxid materi exotherm chemic process combust , releas heat , light , variou reaction product . slower oxid process like rust digest includ definit ."
1,possibl fix audio video ? music loud make hard concentr 're say .
2,thank burn school
1,min brain exploding_head
1,fire creat 've visit india eaten curri meal day month . fire pant never go .
1,niceee hundred_pointsflexed_bicepsraising_handsclapping_handsthumbs_upsports_medalst_place_medaltrophyfolded_handsclapping_handsmoney_bagmoney_bagmoney_bagbeaming_face_with_smiling_eyesfolded_handsclapping_hand
2,’ glad drop stupid “ smart guy glass ” foolish nasal “ ’ smart voic ” . winking_fac
1,red_heart
2,love actual fire . burnt whoke life
1,matt pat
1,"'s explain fire work . n't explain . know , titl pretend much . 's also okay true ."
2,"mind read voic `` love , babi n't hurt '' ? ?"
1,bar .
0,"fire gass fire , thank :"
1,"basic fire gener carbon atom air , got . burn element like metal , carbon atom air , could fire get gener ?"
2,next topic : guy like set stuff fire ? ’ ask ’ male love safe ( haha nervou laugh ) start control fire .
1,youtub algorithm bring us back .
1,one thing 've wonder phase matter actual flame ? one teacher said ioniz ga ... correct ?
1,"love scienc translat well . pyrolysi liter mean breakdown fire high heat . pyro = high heat / fire lysi = break . biolog , organel call lysosom break cellular wast . scientif suffix prefix help !"
1,wohooo ! nice explan .. red_heart
1,what food ?
1,followup vid put differ metal flame make differ color plz plz plz
1,beat .
1,alreadi know might well learn sinc youtub want appar
1,sound effect ad awesom face_with_tears_of_joy love wholesom loudly_crying_faceloudly_crying_facered_heartred_heart
1,video lit !
1,sit utter disbelief find flame hollow .... keep repeat `` ? ! ''
1,* * click video think gon na meme * *
1,new mixtap
0,mention flame attract magnet ? fail .
1,easi way explain : pain thing burn exist
1,burni touch oww
1,caus ouchi feel .
1,candl flame defin border ? flame hot gase radiat light would expect see gradual fade bright orang dull red . instead seem defin border . ’ make sens .
