label,text
1,'s problem feel mind . must match posit neg togeth agreement order affirm manifest . ration mind believ certain way think certain way bodi oppos way think 'm feel neurolog respons bodi noth manifest . instead instabl psycholog problem occur . person want manifest neg may want steal mind neurolog feel steal bodi . univers honor 's clearli commun . 's crook seem get away much righteou seem get opposit . 's posit bodi want hug poor feed mind see train parent . mind feel emot n't match call doubl mind . bibl state person wo n't receiv
2,kind stuff peopl excel talent anyth whatsoev .
2,wealth program planet .. wow
1,"much pseudosci ... emoto 's stuff debunk ; see , casual lay review ( 'm sure scientif scrutini found want ) : http : //theness.com/neurologicablog/index.php/the-pseudoscience-of-masaru-emoto/ tim minchin also rais interest question `` memori '' water ( talk slightli differ , similar context ) , beat-poetry-styl `` storm '' ... recommend watch , though readi ridicul : http : //www.youtube.com/watch ? v=hhguxcudbu stop watch pretti earli , 's * * clear n't seriou explor impact mental state actual psycholog physic well ( good stuff ) , rather charlatan tri sell bullshit fake help . sure nugget truth 's say ... take nugget , might well get someth good . n't give money folk sell bullshit , pleas , also often genuin caus harm . go watch jame randi stuff ( one exampl ) hear ."
1,"easier version , dr joe dispenza : ) purple_heartgreen_heartpurple_heartblue_heartgreen_hearttwo_heart"
1,absolut amazingggggggg ! water take differ shape beauti !
1,know hitler energi .. ?
1,"oh neutron neg charg , that great know !"
2,gift true . thank !
2,grate video . thank share . much love .
1,"great video ! thank much christi . 'on side ' know peopl like chang world . religion polit caus separ henc mad human - war , terrorist attack , hater , prejudic etc . take littl effort love state joy , gratitud appreci ."
0,"love money lead kind evil . think deeper . drug dealer , prostitut , fake preacher , rip peopl , scam , bank robber , murder , lie , mean love money much will anyth get , even evil thing hurt peopl . 's good . attain enjoy money without hurt anyon . treat other connect . smiling_face_with_smiling_ey"
1,"feel video till talk polar , light dark opposit spectrum falsehood side dark . think posit neg confus bc n't dark energi consum space ? therefor natur n't think bad , think dark energi beauti , confus neg energi . typic white ppl statement light dark , black woman inher dark make accord ? anyway im go continu video minut hope elabor share knowledg"
1,chang frequenc ? radio tv ?
1,"@ troyjoseph ye great , thought desir posit thing use law attract , guess , better get +"
1,"ultim truth life reveal , final progress enough understand life basic work . knowledg transform mankind world . ration truth seeker must check asap . googl truth contest check top entri . truth set free , turn world right side enough peopl see ."
1,'re selfless ; help peopl cost
1,two_heartssparkling_heartdizzybeating_heartcherry_blossomshamrockrosesparkling_heartdizzyrainbowtwo_heartstwo_heartstwo_heartsbeating_heart
1,"attent : pleas care ! , , use super invest law attract manifest realiz danger evil ! law attract give want , need best ! leav unsatisfi — alway search next thing manifest attain . realiz danger practic , immedi stop life improv greatli . urg pleas care ! ! ! ! ! follow god , law attract . christian especi follow practic !"
1,"look ed auva , desir chang present situat first rule , stop judgment chatter mind , deceiv . video free ! put info. , work . consecut day engag neg energi . 's made claim smooth speak sourc , inform one . ed auva , wish hear smooth articul speaker tune local republican democrat / local politician keep you/u ( mass ) distract bs , take freedom , right money away , give super rich ; pharmaceut corp. merk , gla . smith kline , eli . etc . let forget big bank allow enron fall . give sister chanc , , report back -day focu implement formula . love light . gee"
1,sorrow hurt carri world get ugli see ugli u get tire say 's enough iam nolong play victim forgiv wo n't forget iam move past live guilt choos live big hug find better
2,univers led amaz video ! ! ! great ! ! !
1,"fun , follow present ... make reson chord , differ emot , joy , love , guilt , shame ... etc , chart energi ?"
2,"wow , get front help block ? heart_suitsmiling_face_with_smiling_ey"
2,thank much inform
1,get bimbo 's list . energi field phoney
1,folded_handsred_heart
1,went light turn like someon someth sabottag life
1,today grate watch video second time help realiz start sentenc `` dont know '' .... amaz gift someon could give today .....
1,". 'm grate thank , show life . . 'm grate thank , show life . . 'm grate thank , need fulfil . . 'm grate thank , experi joy moment . . 'm grate thank , answer want answer show , answer , show , come . . 'm grate thank , . . 'm grate thank , yeah , good 's come life ."
1,"also . `` say broke '' n't mean anyth . mayb person feel broke one way perhap . `` broke '' rich time . depend individu . object speak definit broke cash left spend freeli . person neg belief attach , agre . n't . word . find explan bit quick around corner incomplet ."
1,empath tri use languag ration thought explain paradigm come clunki hard believ . struggl empath . level feel hard explain tri break thing simpl point lose peopl .
1,n't take one long talk money . right busi @ : min clip .
1,pleas ignor show thing desir ( kind desir mean ) connect
1,everyon watch video feel good coupl day look anoth inspir fix warm fuzzi feel got wore . actual take cours pass bullshit along make money . tell 's beginn repeat taught say . right receiv six figur chequ blue .
2,"thank , abund joy , love happi <"
2,"found annoy .... laugh , , , , ,"
2,love stun ! thank share revolving_heart
1,. 's feel determin outcom life . thought . peopl feel without thought know feel mean . feel other feel us transfer us feel shame without know anoth person dislik us . key area environ lift vibrat .
1,"esther ( jerri pass ) hick fantast teacher . n't believ , choic , watch clip ?"
1,interest ear sad day pari 's attentat . mani thank .
1,"listen long time ago . defin worth hear , sinc understand deepli ."
1,"magic believ claud bristol written 's explain well . amazon , etc book ."
1,'s say thing without explain anyth . zero scienc . 's fake
2,thank ! ! need
1,ok ive implement year ... hasnt work ...
0,shyster
1,"'m minut video love alreadi , want share experi long ago . group friend rais money buy hygien kit homeless peopl , arriv unassembl . gather put togeth coupl us volunt write posit messag note card includ kit . write + posit messag felt estat ! bodi felt like liter buzz ! definetli experienc power love day . must repeat ."
1,confus wan na psychic brought fairi tale make sens world would seem appropri way live imaginari world . 're differ mix modern world like get wors caus n't learn histori divid go ever
1,"hello , eat dead anim meat affect vibrat rais ? cheer argentina !"
1,"way mani filler word ! present could done / time prepar . example- `` ... '' . , , etc . five word add mean . make present sound unsur ."
1,great ! ! check book onlin amazon life retrograd keera ashton ! !
1,"hi friend ! learn , got appreci everyth ! get posit result manifest , got think everi so-cal problem alway challeng instead , posit thing realli , challeng alway lead prize .. ! ! smiling_face_with_heart-eyessmiling_face_with_sunglassessign_of_the_horn live human experi learn grow spiritu , challeng learn best , spiritu grow happen also thru challeng , cours life realli would n't mean , would `` born readi '' , sweet harmoni without care world , without mission complet , think ! ! smiling_face_with_sunglassessign_of_the_horn n't think problem matter go , rather think unsolv issu , n't reson neg level , real faith 's go okay , reson way turn way want ! ! know faith real make feel physic relax , real trust ! relax feel 'm talk , perfect frequenc manifest succes learn keep day ( repeat , chakra open smiling_face_with_heart-ey ) n't worri neg thought pop mind , chang thought posit one , keep repeat posit thing , start believ , neg thought pattern ever , also learn thru repeat . see wrong kind reaction challeng situat thru live , learn bad thing . hope word made sens , 'm finland littl low blood-sugar , error would n't surpris .. ! rolling_on_the_floor_laughingbeaming_face_with_smiling_eyesface_blowing_a_kisssmiling_face_with_sunglassessign_of_the_horn"
1,thank u much christi vishen
1,ok . watch last night card thing end . paid attent chart . hard get work suffer long time . 'm care w word etc even write . today immedi interview respond email staf agenc .the interview realli interview want hire good freelanc gig start tomo 's easi pay well actual move forward easi still like wow rememb watch video last night wow 've write grate journal sinc watch
